,gpu_src,cpu_src,cpu_exec,gpu_exec,errors,n,b1,b2,b3,g1,g2,g3
10,"


__global__ void kernel(float * musing_beaver_input, float * inspiring_shaw_output, float * sad_poincare_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int angry_ardinghelli = bx*bdx + tx;
    if (angry_ardinghelli < N){
        __syncthreads();
    }
    
        
}

void func_gpu(float * musing_beaver_input, float * inspiring_shaw_output, float * sad_poincare_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * musing_beaver_input_gpu;
    float * inspiring_shaw_output_gpu;
    float * sad_poincare_output_gpu;

    cudaMalloc(&musing_beaver_input_gpu, size);
    cudaMalloc(&inspiring_shaw_output_gpu, size);
    cudaMalloc(&sad_poincare_output_gpu, size);

    cudaMemcpy(musing_beaver_input_gpu, musing_beaver_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(musing_beaver_input_gpu, inspiring_shaw_output_gpu, sad_poincare_output_gpu, N);

    cudaMemcpy(inspiring_shaw_output, inspiring_shaw_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(sad_poincare_output, sad_poincare_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(musing_beaver_input_gpu);
    cudaFree(inspiring_shaw_output_gpu);
    cudaFree(sad_poincare_output_gpu);
}
        ","
void func_cpu(float * musing_beaver_input, float * inspiring_shaw_output, float * sad_poincare_output, unsigned int N){

    for (int angry_ardinghelli = 0; angry_ardinghelli <= N; angry_ardinghelli++){

    }
        
}
        ",0.000000,0.160000,0,100000,1000,1,1,100,1,1
11,"

__device__ float atomicDiv(float* address, float val) 
{ 
  int* address_as_int = (int*)address; 
  int old = *address_as_int, assumed; 
  do { 
    assumed = old; 
    old = atomicCAS(address_as_int, assumed, __float_as_int(val / __float_as_int(assumed))); 
 } while (assumed != old); return __int_as_float(old);
}


__global__ void kernel(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int heuristic_banach = bx*bdx + tx;
    if (heuristic_banach < N){
        __syncthreads();
        atomicDiv(&eloquent_lewin_output[heuristic_banach], gracious_kepler_input[heuristic_banach]);
    }
    
        
}

void func_gpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * gracious_kepler_input_gpu;
    float * eloquent_lewin_output_gpu;
    float * nostalgic_volhard_output_gpu;

    cudaMalloc(&gracious_kepler_input_gpu, size);
    cudaMalloc(&eloquent_lewin_output_gpu, size);
    cudaMalloc(&nostalgic_volhard_output_gpu, size);

    cudaMemcpy(gracious_kepler_input_gpu, gracious_kepler_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(gracious_kepler_input_gpu, eloquent_lewin_output_gpu, nostalgic_volhard_output_gpu, N);

    cudaMemcpy(eloquent_lewin_output, eloquent_lewin_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(nostalgic_volhard_output, nostalgic_volhard_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(gracious_kepler_input_gpu);
    cudaFree(eloquent_lewin_output_gpu);
    cudaFree(nostalgic_volhard_output_gpu);
}
        ","
void func_cpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){

    for (int heuristic_banach = 0; heuristic_banach <= N; heuristic_banach++){

        eloquent_lewin_output[heuristic_banach] /= gracious_kepler_input[heuristic_banach];
    }
        
}
        ",0.000000,0.240000,10,10,10,1,1,1,1,1
12,"

__device__ float atomicDiv(float* address, float val) 
{ 
  int* address_as_int = (int*)address; 
  int old = *address_as_int, assumed; 
  do { 
    assumed = old; 
    old = atomicCAS(address_as_int, assumed, __float_as_int(val / __float_as_int(assumed))); 
 } while (assumed != old); return __int_as_float(old);
}


__global__ void kernel(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int heuristic_banach = bx*bdx + tx;
    if (heuristic_banach < N){
        __syncthreads();
        atomicDiv(&eloquent_lewin_output[heuristic_banach], gracious_kepler_input[heuristic_banach]);
    }
    
        
}

void func_gpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * gracious_kepler_input_gpu;
    float * eloquent_lewin_output_gpu;
    float * nostalgic_volhard_output_gpu;

    cudaMalloc(&gracious_kepler_input_gpu, size);
    cudaMalloc(&eloquent_lewin_output_gpu, size);
    cudaMalloc(&nostalgic_volhard_output_gpu, size);

    cudaMemcpy(gracious_kepler_input_gpu, gracious_kepler_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(gracious_kepler_input_gpu, eloquent_lewin_output_gpu, nostalgic_volhard_output_gpu, N);

    cudaMemcpy(eloquent_lewin_output, eloquent_lewin_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(nostalgic_volhard_output, nostalgic_volhard_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(gracious_kepler_input_gpu);
    cudaFree(eloquent_lewin_output_gpu);
    cudaFree(nostalgic_volhard_output_gpu);
}
        ","
void func_cpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){

    for (int heuristic_banach = 0; heuristic_banach <= N; heuristic_banach++){

        eloquent_lewin_output[heuristic_banach] /= gracious_kepler_input[heuristic_banach];
    }
        
}
        ",0.000000,0.160000,100,100,100,1,1,1,1,1
13,"

__device__ float atomicDiv(float* address, float val) 
{ 
  int* address_as_int = (int*)address; 
  int old = *address_as_int, assumed; 
  do { 
    assumed = old; 
    old = atomicCAS(address_as_int, assumed, __float_as_int(val / __float_as_int(assumed))); 
 } while (assumed != old); return __int_as_float(old);
}


__global__ void kernel(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int heuristic_banach = bx*bdx + tx;
    if (heuristic_banach < N){
        __syncthreads();
        atomicDiv(&eloquent_lewin_output[heuristic_banach], gracious_kepler_input[heuristic_banach]);
    }
    
        
}

void func_gpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * gracious_kepler_input_gpu;
    float * eloquent_lewin_output_gpu;
    float * nostalgic_volhard_output_gpu;

    cudaMalloc(&gracious_kepler_input_gpu, size);
    cudaMalloc(&eloquent_lewin_output_gpu, size);
    cudaMalloc(&nostalgic_volhard_output_gpu, size);

    cudaMemcpy(gracious_kepler_input_gpu, gracious_kepler_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(gracious_kepler_input_gpu, eloquent_lewin_output_gpu, nostalgic_volhard_output_gpu, N);

    cudaMemcpy(eloquent_lewin_output, eloquent_lewin_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(nostalgic_volhard_output, nostalgic_volhard_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(gracious_kepler_input_gpu);
    cudaFree(eloquent_lewin_output_gpu);
    cudaFree(nostalgic_volhard_output_gpu);
}
        ","
void func_cpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){

    for (int heuristic_banach = 0; heuristic_banach <= N; heuristic_banach++){

        eloquent_lewin_output[heuristic_banach] /= gracious_kepler_input[heuristic_banach];
    }
        
}
        ",0.000000,0.160000,100,100,10,1,1,10,1,1
14,"

__device__ float atomicDiv(float* address, float val) 
{ 
  int* address_as_int = (int*)address; 
  int old = *address_as_int, assumed; 
  do { 
    assumed = old; 
    old = atomicCAS(address_as_int, assumed, __float_as_int(val / __float_as_int(assumed))); 
 } while (assumed != old); return __int_as_float(old);
}


__global__ void kernel(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int heuristic_banach = bx*bdx + tx;
    if (heuristic_banach < N){
        __syncthreads();
        atomicDiv(&eloquent_lewin_output[heuristic_banach], gracious_kepler_input[heuristic_banach]);
    }
    
        
}

void func_gpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * gracious_kepler_input_gpu;
    float * eloquent_lewin_output_gpu;
    float * nostalgic_volhard_output_gpu;

    cudaMalloc(&gracious_kepler_input_gpu, size);
    cudaMalloc(&eloquent_lewin_output_gpu, size);
    cudaMalloc(&nostalgic_volhard_output_gpu, size);

    cudaMemcpy(gracious_kepler_input_gpu, gracious_kepler_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(gracious_kepler_input_gpu, eloquent_lewin_output_gpu, nostalgic_volhard_output_gpu, N);

    cudaMemcpy(eloquent_lewin_output, eloquent_lewin_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(nostalgic_volhard_output, nostalgic_volhard_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(gracious_kepler_input_gpu);
    cudaFree(eloquent_lewin_output_gpu);
    cudaFree(nostalgic_volhard_output_gpu);
}
        ","
void func_cpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){

    for (int heuristic_banach = 0; heuristic_banach <= N; heuristic_banach++){

        eloquent_lewin_output[heuristic_banach] /= gracious_kepler_input[heuristic_banach];
    }
        
}
        ",0.000000,0.170000,100,100,1,1,1,100,1,1
15,"

__device__ float atomicDiv(float* address, float val) 
{ 
  int* address_as_int = (int*)address; 
  int old = *address_as_int, assumed; 
  do { 
    assumed = old; 
    old = atomicCAS(address_as_int, assumed, __float_as_int(val / __float_as_int(assumed))); 
 } while (assumed != old); return __int_as_float(old);
}


__global__ void kernel(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int heuristic_banach = bx*bdx + tx;
    if (heuristic_banach < N){
        __syncthreads();
        atomicDiv(&eloquent_lewin_output[heuristic_banach], gracious_kepler_input[heuristic_banach]);
    }
    
        
}

void func_gpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * gracious_kepler_input_gpu;
    float * eloquent_lewin_output_gpu;
    float * nostalgic_volhard_output_gpu;

    cudaMalloc(&gracious_kepler_input_gpu, size);
    cudaMalloc(&eloquent_lewin_output_gpu, size);
    cudaMalloc(&nostalgic_volhard_output_gpu, size);

    cudaMemcpy(gracious_kepler_input_gpu, gracious_kepler_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(gracious_kepler_input_gpu, eloquent_lewin_output_gpu, nostalgic_volhard_output_gpu, N);

    cudaMemcpy(eloquent_lewin_output, eloquent_lewin_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(nostalgic_volhard_output, nostalgic_volhard_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(gracious_kepler_input_gpu);
    cudaFree(eloquent_lewin_output_gpu);
    cudaFree(nostalgic_volhard_output_gpu);
}
        ","
void func_cpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){

    for (int heuristic_banach = 0; heuristic_banach <= N; heuristic_banach++){

        eloquent_lewin_output[heuristic_banach] /= gracious_kepler_input[heuristic_banach];
    }
        
}
        ",0.000000,0.170000,10000,10000,10000,1,1,1,1,1
16,"

__device__ float atomicDiv(float* address, float val) 
{ 
  int* address_as_int = (int*)address; 
  int old = *address_as_int, assumed; 
  do { 
    assumed = old; 
    old = atomicCAS(address_as_int, assumed, __float_as_int(val / __float_as_int(assumed))); 
 } while (assumed != old); return __int_as_float(old);
}


__global__ void kernel(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int heuristic_banach = bx*bdx + tx;
    if (heuristic_banach < N){
        __syncthreads();
        atomicDiv(&eloquent_lewin_output[heuristic_banach], gracious_kepler_input[heuristic_banach]);
    }
    
        
}

void func_gpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * gracious_kepler_input_gpu;
    float * eloquent_lewin_output_gpu;
    float * nostalgic_volhard_output_gpu;

    cudaMalloc(&gracious_kepler_input_gpu, size);
    cudaMalloc(&eloquent_lewin_output_gpu, size);
    cudaMalloc(&nostalgic_volhard_output_gpu, size);

    cudaMemcpy(gracious_kepler_input_gpu, gracious_kepler_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(gracious_kepler_input_gpu, eloquent_lewin_output_gpu, nostalgic_volhard_output_gpu, N);

    cudaMemcpy(eloquent_lewin_output, eloquent_lewin_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(nostalgic_volhard_output, nostalgic_volhard_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(gracious_kepler_input_gpu);
    cudaFree(eloquent_lewin_output_gpu);
    cudaFree(nostalgic_volhard_output_gpu);
}
        ","
void func_cpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){

    for (int heuristic_banach = 0; heuristic_banach <= N; heuristic_banach++){

        eloquent_lewin_output[heuristic_banach] /= gracious_kepler_input[heuristic_banach];
    }
        
}
        ",0.000000,0.160000,10000,10000,1000,1,1,10,1,1
17,"

__device__ float atomicDiv(float* address, float val) 
{ 
  int* address_as_int = (int*)address; 
  int old = *address_as_int, assumed; 
  do { 
    assumed = old; 
    old = atomicCAS(address_as_int, assumed, __float_as_int(val / __float_as_int(assumed))); 
 } while (assumed != old); return __int_as_float(old);
}


__global__ void kernel(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int heuristic_banach = bx*bdx + tx;
    if (heuristic_banach < N){
        __syncthreads();
        atomicDiv(&eloquent_lewin_output[heuristic_banach], gracious_kepler_input[heuristic_banach]);
    }
    
        
}

void func_gpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * gracious_kepler_input_gpu;
    float * eloquent_lewin_output_gpu;
    float * nostalgic_volhard_output_gpu;

    cudaMalloc(&gracious_kepler_input_gpu, size);
    cudaMalloc(&eloquent_lewin_output_gpu, size);
    cudaMalloc(&nostalgic_volhard_output_gpu, size);

    cudaMemcpy(gracious_kepler_input_gpu, gracious_kepler_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(gracious_kepler_input_gpu, eloquent_lewin_output_gpu, nostalgic_volhard_output_gpu, N);

    cudaMemcpy(eloquent_lewin_output, eloquent_lewin_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(nostalgic_volhard_output, nostalgic_volhard_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(gracious_kepler_input_gpu);
    cudaFree(eloquent_lewin_output_gpu);
    cudaFree(nostalgic_volhard_output_gpu);
}
        ","
void func_cpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){

    for (int heuristic_banach = 0; heuristic_banach <= N; heuristic_banach++){

        eloquent_lewin_output[heuristic_banach] /= gracious_kepler_input[heuristic_banach];
    }
        
}
        ",0.000000,0.180000,10000,10000,100,1,1,100,1,1
18,"

__device__ float atomicDiv(float* address, float val) 
{ 
  int* address_as_int = (int*)address; 
  int old = *address_as_int, assumed; 
  do { 
    assumed = old; 
    old = atomicCAS(address_as_int, assumed, __float_as_int(val / __float_as_int(assumed))); 
 } while (assumed != old); return __int_as_float(old);
}


__global__ void kernel(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int heuristic_banach = bx*bdx + tx;
    if (heuristic_banach < N){
        __syncthreads();
        atomicDiv(&eloquent_lewin_output[heuristic_banach], gracious_kepler_input[heuristic_banach]);
    }
    
        
}

void func_gpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * gracious_kepler_input_gpu;
    float * eloquent_lewin_output_gpu;
    float * nostalgic_volhard_output_gpu;

    cudaMalloc(&gracious_kepler_input_gpu, size);
    cudaMalloc(&eloquent_lewin_output_gpu, size);
    cudaMalloc(&nostalgic_volhard_output_gpu, size);

    cudaMemcpy(gracious_kepler_input_gpu, gracious_kepler_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(gracious_kepler_input_gpu, eloquent_lewin_output_gpu, nostalgic_volhard_output_gpu, N);

    cudaMemcpy(eloquent_lewin_output, eloquent_lewin_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(nostalgic_volhard_output, nostalgic_volhard_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(gracious_kepler_input_gpu);
    cudaFree(eloquent_lewin_output_gpu);
    cudaFree(nostalgic_volhard_output_gpu);
}
        ","
void func_cpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){

    for (int heuristic_banach = 0; heuristic_banach <= N; heuristic_banach++){

        eloquent_lewin_output[heuristic_banach] /= gracious_kepler_input[heuristic_banach];
    }
        
}
        ",0.000000,0.180000,100000,100000,10000,1,1,10,1,1
19,"

__device__ float atomicDiv(float* address, float val) 
{ 
  int* address_as_int = (int*)address; 
  int old = *address_as_int, assumed; 
  do { 
    assumed = old; 
    old = atomicCAS(address_as_int, assumed, __float_as_int(val / __float_as_int(assumed))); 
 } while (assumed != old); return __int_as_float(old);
}


__global__ void kernel(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int heuristic_banach = bx*bdx + tx;
    if (heuristic_banach < N){
        __syncthreads();
        atomicDiv(&eloquent_lewin_output[heuristic_banach], gracious_kepler_input[heuristic_banach]);
    }
    
        
}

void func_gpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * gracious_kepler_input_gpu;
    float * eloquent_lewin_output_gpu;
    float * nostalgic_volhard_output_gpu;

    cudaMalloc(&gracious_kepler_input_gpu, size);
    cudaMalloc(&eloquent_lewin_output_gpu, size);
    cudaMalloc(&nostalgic_volhard_output_gpu, size);

    cudaMemcpy(gracious_kepler_input_gpu, gracious_kepler_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(gracious_kepler_input_gpu, eloquent_lewin_output_gpu, nostalgic_volhard_output_gpu, N);

    cudaMemcpy(eloquent_lewin_output, eloquent_lewin_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(nostalgic_volhard_output, nostalgic_volhard_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(gracious_kepler_input_gpu);
    cudaFree(eloquent_lewin_output_gpu);
    cudaFree(nostalgic_volhard_output_gpu);
}
        ","
void func_cpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){

    for (int heuristic_banach = 0; heuristic_banach <= N; heuristic_banach++){

        eloquent_lewin_output[heuristic_banach] /= gracious_kepler_input[heuristic_banach];
    }
        
}
        ",0.000000,0.170000,100000,100000,1000,1,1,100,1,1
20,"

__device__ float atomicDiv(float* address, float val) 
{ 
  int* address_as_int = (int*)address; 
  int old = *address_as_int, assumed; 
  do { 
    assumed = old; 
    old = atomicCAS(address_as_int, assumed, __float_as_int(val / __float_as_int(assumed))); 
 } while (assumed != old); return __int_as_float(old);
}


__global__ void kernel(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int heuristic_banach = bx*bdx + tx;
    if (heuristic_banach < N){
        __syncthreads();
        atomicDiv(&eloquent_lewin_output[heuristic_banach], gracious_kepler_input[heuristic_banach]);
    }
    
        
}

void func_gpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * gracious_kepler_input_gpu;
    float * eloquent_lewin_output_gpu;
    float * nostalgic_volhard_output_gpu;

    cudaMalloc(&gracious_kepler_input_gpu, size);
    cudaMalloc(&eloquent_lewin_output_gpu, size);
    cudaMalloc(&nostalgic_volhard_output_gpu, size);

    cudaMemcpy(gracious_kepler_input_gpu, gracious_kepler_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(gracious_kepler_input_gpu, eloquent_lewin_output_gpu, nostalgic_volhard_output_gpu, N);

    cudaMemcpy(eloquent_lewin_output, eloquent_lewin_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(nostalgic_volhard_output, nostalgic_volhard_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(gracious_kepler_input_gpu);
    cudaFree(eloquent_lewin_output_gpu);
    cudaFree(nostalgic_volhard_output_gpu);
}
        ","
void func_cpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){

    for (int heuristic_banach = 0; heuristic_banach <= N; heuristic_banach++){

        eloquent_lewin_output[heuristic_banach] /= gracious_kepler_input[heuristic_banach];
    }
        
}
        ",0.000000,0.170000,100000,100000,100,1,1,1000,1,1
21,"

__device__ float atomicDiv(float* address, float val) 
{ 
  int* address_as_int = (int*)address; 
  int old = *address_as_int, assumed; 
  do { 
    assumed = old; 
    old = atomicCAS(address_as_int, assumed, __float_as_int(val / __float_as_int(assumed))); 
 } while (assumed != old); return __int_as_float(old);
}


__global__ void kernel(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int heuristic_banach = bx*bdx + tx;
    if (heuristic_banach < N){
        __syncthreads();
        atomicDiv(&eloquent_lewin_output[heuristic_banach], gracious_kepler_input[heuristic_banach]);
    }
    
        
}

void func_gpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * gracious_kepler_input_gpu;
    float * eloquent_lewin_output_gpu;
    float * nostalgic_volhard_output_gpu;

    cudaMalloc(&gracious_kepler_input_gpu, size);
    cudaMalloc(&eloquent_lewin_output_gpu, size);
    cudaMalloc(&nostalgic_volhard_output_gpu, size);

    cudaMemcpy(gracious_kepler_input_gpu, gracious_kepler_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(gracious_kepler_input_gpu, eloquent_lewin_output_gpu, nostalgic_volhard_output_gpu, N);

    cudaMemcpy(eloquent_lewin_output, eloquent_lewin_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(nostalgic_volhard_output, nostalgic_volhard_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(gracious_kepler_input_gpu);
    cudaFree(eloquent_lewin_output_gpu);
    cudaFree(nostalgic_volhard_output_gpu);
}
        ","
void func_cpu(float * gracious_kepler_input, float * eloquent_lewin_output, float * nostalgic_volhard_output, unsigned int N){

    for (int heuristic_banach = 0; heuristic_banach <= N; heuristic_banach++){

        eloquent_lewin_output[heuristic_banach] /= gracious_kepler_input[heuristic_banach];
    }
        
}
        ",0.000000,0.180000,100000,100000,1000,1,1,100,1,1
22,"


__global__ void kernel(float * sad_shirley_input, float * serene_panini_input, float * vigilant_fermi_output, float * confident_dijkstra_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int unruffled_northcutt = bx*bdx + tx;
    if (unruffled_northcutt < N){
        __syncthreads();
        confident_dijkstra_output[unruffled_northcutt] /= serene_panini_input[unruffled_northcutt];
    }
    
        
}

void func_gpu(float * sad_shirley_input, float * serene_panini_input, float * vigilant_fermi_output, float * confident_dijkstra_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * sad_shirley_input_gpu;
    float * serene_panini_input_gpu;
    float * vigilant_fermi_output_gpu;
    float * confident_dijkstra_output_gpu;

    cudaMalloc(&sad_shirley_input_gpu, size);
    cudaMalloc(&serene_panini_input_gpu, size);
    cudaMalloc(&vigilant_fermi_output_gpu, size);
    cudaMalloc(&confident_dijkstra_output_gpu, size);

    cudaMemcpy(sad_shirley_input_gpu, sad_shirley_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(serene_panini_input_gpu, serene_panini_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(sad_shirley_input_gpu, serene_panini_input_gpu, vigilant_fermi_output_gpu, confident_dijkstra_output_gpu, N);

    cudaMemcpy(vigilant_fermi_output, vigilant_fermi_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(confident_dijkstra_output, confident_dijkstra_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(sad_shirley_input_gpu);
    cudaFree(serene_panini_input_gpu);
    cudaFree(vigilant_fermi_output_gpu);
    cudaFree(confident_dijkstra_output_gpu);
}
        ","
void func_cpu(float * sad_shirley_input, float * serene_panini_input, float * vigilant_fermi_output, float * confident_dijkstra_output, unsigned int N){

    for (int unruffled_northcutt = 0; unruffled_northcutt <= N; unruffled_northcutt++){

        confident_dijkstra_output[unruffled_northcutt] /= serene_panini_input[unruffled_northcutt];
    }
        
}
        ",0.000000,0.210000,0,10,10,1,1,1,1,1
